episode,ticker,net_worth,growth_pct,benchmark_pct,alpha_pct,sharpe,sortino,win_rate,trades,head_grad_norm,ext_grad_norm,fus_grad_norm,is_new_best
18,ARKK,9985.15,-0.15,-8.24,8.1,-3.066,-2.517,0.462,39,0.3454,0.2155,0.5,False
18,GLD,10020.2,0.2,-5.06,5.26,2.256,2.675,0.45,40,0.3454,0.2155,0.5,False
18,IWM,10025.37,0.25,-6.27,6.52,1.636,1.336,0.561,41,0.3454,0.2155,0.5,False
18,KRE,9989.44,-0.11,-0.33,0.23,-3.236,-2.656,0.5,40,0.3454,0.2155,0.5,False
18,NFLX,9970.9,-0.29,7.17,-7.46,-7.016,-5.783,0.45,40,0.3454,0.2155,0.5,False
18,NVDA,9944.21,-0.56,-1.41,0.85,-8.224,-6.182,0.366,41,0.3454,0.2155,0.5,False
18,PYPL,10003.3,0.03,5.63,-5.6,1.799,1.75,0.475,40,0.3454,0.2155,0.5,False
18,QQQ,9996.95,-0.03,1.98,-2.01,-0.329,-0.339,0.525,40,0.3454,0.2155,0.5,False
18,SPY,9970.1,-0.3,2.32,-2.62,-10.504,-8.354,0.325,40,0.3454,0.2155,0.5,False
18,UNG,10169.05,1.69,-5.01,6.7,4.701,5.614,0.512,41,0.3454,0.2155,0.5,False
18,USO,9951.86,-0.48,12.17,-12.65,-7.869,-5.955,0.415,41,0.3454,0.2155,0.5,False
18,XBI,9983.12,-0.17,-3.74,3.57,-1.876,-1.569,0.5,40,0.3454,0.2155,0.5,False
18,XLE,9987.62,-0.12,5.89,-6.02,-3.375,-2.613,0.5,40,0.3454,0.2155,0.5,False
19,AAPL,9990.43,-0.1,-0.39,0.29,-5.082,-4.879,0.475,40,0.303,0.0647,0.5,False
19,ARKK,9990.27,-0.1,9.37,-9.47,-0.816,-0.776,0.5,40,0.303,0.0647,0.5,False
19,GLD,9961.66,-0.38,-1.72,1.33,-5.31,-3.724,0.429,42,0.303,0.0647,0.5,False
19,IWM,9984.21,-0.16,3.33,-3.49,-1.637,-1.804,0.475,40,0.303,0.0647,0.5,False
19,KRE,10145.64,1.46,2.34,-0.89,8.364,11.405,0.615,39,0.303,0.0647,0.5,False
19,NFLX,10009.69,0.1,-3.35,3.44,0.528,0.542,0.45,40,0.303,0.0647,0.5,False
19,NVDA,9978.68,-0.21,0.64,-0.85,-4.729,-4.216,0.439,41,0.303,0.0647,0.5,False
19,PYPL,9975.53,-0.24,-1.38,1.13,-4.457,-4.355,0.488,41,0.303,0.0647,0.5,False
19,QQQ,9991.44,-0.09,-1.58,1.49,-3.96,-3.41,0.45,40,0.303,0.0647,0.5,False
19,SPY,9968.62,-0.31,0.24,-0.55,-9.791,-6.783,0.4,40,0.303,0.0647,0.5,False
19,UNG,9913.12,-0.87,18.53,-19.4,-3.882,-2.414,0.452,42,0.303,0.0647,0.5,False
19,USO,9967.03,-0.33,6.79,-7.12,-6.094,-4.982,0.537,41,0.303,0.0647,0.5,False
19,XBI,9994.96,-0.05,-4.37,4.32,-0.384,-0.35,0.45,40,0.303,0.0647,0.5,False
19,XLE,10068.58,0.69,-0.81,1.49,4.16,5.376,0.55,40,0.303,0.0647,0.5,False
20,AAPL,9962.65,-0.37,3.91,-4.29,-8.144,-5.584,0.375,40,0.3022,0.1234,0.5,False
20,ARKK,9960.5,-0.39,4.63,-5.02,-5.027,-3.296,0.488,41,0.3022,0.1234,0.5,False
20,GLD,9993.86,-0.06,-5.22,5.16,-4.189,-5.238,0.4,40,0.3022,0.1234,0.5,False
20,IWM,10034.63,0.35,0.88,-0.53,3.9,4.491,0.538,39,0.3022,0.1234,0.5,False
20,KRE,10016.78,0.17,1.4,-1.24,1.621,1.953,0.5,40,0.3022,0.1234,0.5,False
20,NFLX,9977.76,-0.22,0.66,-0.89,-2.327,-1.977,0.525,40,0.3022,0.1234,0.5,False
20,NVDA,9974.19,-0.26,13.12,-13.38,-5.434,-4.854,0.5,40,0.3022,0.1234,0.5,False
20,PYPL,9951.33,-0.49,-14.15,13.66,-7.893,-5.614,0.341,41,0.3022,0.1234,0.5,False
20,QQQ,10009.88,0.1,7.82,-7.72,1.193,1.137,0.35,40,0.3022,0.1234,0.5,False
20,SPY,9991.91,-0.08,1.24,-1.32,-6.371,-5.124,0.538,39,0.3022,0.1234,0.5,False
20,UNG,9906.28,-0.94,5.3,-6.23,-2.493,-1.805,0.429,42,0.3022,0.1234,0.5,False
20,USO,9990.94,-0.09,-0.78,0.69,-2.477,-2.519,0.341,41,0.3022,0.1234,0.5,False
20,XBI,9979.39,-0.21,-0.07,-0.14,-5.233,-4.666,0.5,40,0.3022,0.1234,0.5,False
20,XLE,9979.67,-0.2,9.64,-9.85,-5.992,-5.7,0.463,41,0.3022,0.1234,0.5,False
21,AAPL,10001.71,0.02,5.37,-5.35,0.23,0.308,0.375,40,0.249,0.0634,0.4984,False
21,ARKK,9950.96,-0.49,-2.3,1.81,-4.27,-3.502,0.488,41,0.249,0.0634,0.4984,False
21,GLD,10019.86,0.2,4.03,-3.83,2.373,2.476,0.5,40,0.249,0.0634,0.4984,False
21,IWM,9999.39,-0.01,-2.93,2.93,-0.253,-0.303,0.45,40,0.249,0.0634,0.4984,False
21,KRE,10035.31,0.35,9.14,-8.78,2.967,3.006,0.6,40,0.249,0.0634,0.4984,False
21,NFLX,9980.9,-0.19,-3.35,3.15,-2.731,-2.488,0.524,42,0.249,0.0634,0.4984,False
21,NVDA,10061.89,0.62,9.76,-9.15,5.46,5.972,0.525,40,0.249,0.0634,0.4984,False
21,PYPL,10062.35,0.62,4.63,-4.01,5.977,6.101,0.65,40,0.249,0.0634,0.4984,False
21,QQQ,10027.11,0.27,0.46,-0.19,3.653,4.471,0.487,39,0.249,0.0634,0.4984,False
21,SPY,9994.22,-0.06,3.21,-3.27,-4.572,-4.198,0.375,40,0.249,0.0634,0.4984,False
21,UNG,9924.43,-0.76,37.96,-38.71,-2.851,-1.681,0.442,43,0.249,0.0634,0.4984,False
21,USO,9977.91,-0.22,3.6,-3.82,-4.249,-3.822,0.487,39,0.249,0.0634,0.4984,False
21,XBI,9936.32,-0.64,4.83,-5.47,-7.332,-6.206,0.561,41,0.249,0.0634,0.4984,False
21,XLE,9982.22,-0.18,-2.26,2.08,-3.67,-2.875,0.4,40,0.249,0.0634,0.4984,False
22,AAPL,9950.18,-0.5,0.89,-1.39,-6.215,-4.321,0.476,42,0.4945,0.0389,0.5,False
22,ARKK,9961.13,-0.39,3.9,-4.29,-1.387,-1.274,0.452,42,0.4945,0.0389,0.5,False
22,GLD,9989.66,-0.1,-1.33,1.23,-2.356,-2.161,0.385,39,0.4945,0.0389,0.5,False
22,IWM,9986.2,-0.14,6.26,-6.4,-5.848,-5.869,0.512,41,0.4945,0.0389,0.5,False
22,KRE,9994.85,-0.05,7.51,-7.56,-0.942,-0.91,0.475,40,0.4945,0.0389,0.5,False
22,NFLX,9998.06,-0.02,-2.97,2.95,-0.449,-0.453,0.5,40,0.4945,0.0389,0.5,False
22,NVDA,9935.04,-0.65,2.46,-3.11,-3.105,-2.242,0.61,41,0.4945,0.0389,0.5,False
22,PYPL,9988.36,-0.12,-8.4,8.29,-1.635,-1.645,0.429,42,0.4945,0.0389,0.5,False
22,QQQ,9984.15,-0.16,3.08,-3.24,-5.096,-3.909,0.35,40,0.4945,0.0389,0.5,False
22,SPY,9974.93,-0.25,3.76,-4.01,-11.067,-7.589,0.425,40,0.4945,0.0389,0.5,False
22,UNG,9879.06,-1.21,-10.03,8.82,-7.6,-5.873,0.326,43,0.4945,0.0389,0.5,False
22,USO,9942.07,-0.58,1.24,-1.82,-3.633,-2.454,0.415,41,0.4945,0.0389,0.5,False
22,XBI,9974.5,-0.25,1.73,-1.99,-3.068,-2.815,0.3,40,0.4945,0.0389,0.5,False
22,XLE,9981.94,-0.18,-5.26,5.08,-1.395,-1.517,0.488,41,0.4945,0.0389,0.5,False
23,AAPL,9953.36,-0.47,-4.02,3.55,-5.243,-4.888,0.425,40,0.3446,0.113,0.5,False
23,ARKK,9979.31,-0.21,9.03,-9.24,-1.901,-1.823,0.4,40,0.3446,0.113,0.5,False
23,GLD,9989.98,-0.1,-1.41,1.31,-6.399,-5.004,0.2,40,0.3446,0.113,0.5,False
23,IWM,9989.94,-0.1,-1.33,1.23,-2.742,-2.622,0.5,40,0.3446,0.113,0.5,False
23,KRE,9985.49,-0.15,1.71,-1.86,-3.802,-3.481,0.39,41,0.3446,0.113,0.5,False
23,NFLX,10379.57,3.8,-20.65,24.44,5.837,8.918,0.429,42,0.3446,0.113,0.5,False
23,NVDA,9968.87,-0.31,4.17,-4.48,-4.826,-3.941,0.524,42,0.3446,0.113,0.5,False
23,PYPL,9943.93,-0.56,-17.72,17.16,-3.919,-4.054,0.463,41,0.3446,0.113,0.5,False
23,QQQ,9944.85,-0.55,-10.44,9.89,-6.048,-3.547,0.415,41,0.3446,0.113,0.5,False
23,SPY,9987.39,-0.13,-2.04,1.91,-9.799,-7.941,0.35,40,0.3446,0.113,0.5,False
23,UNG,9891.14,-1.09,5.67,-6.75,-4.274,-3.723,0.585,41,0.3446,0.113,0.5,False
23,USO,9921.27,-0.79,-2.11,1.33,-2.323,-1.377,0.634,41,0.3446,0.113,0.5,False
23,XBI,9955.67,-0.44,-7.0,6.56,-6.642,-5.392,0.5,42,0.3446,0.113,0.5,False
23,XLE,10019.05,0.19,11.09,-10.9,1.381,1.495,0.35,40,0.3446,0.113,0.5,False
24,AAPL,9992.78,-0.07,7.69,-7.76,-2.296,-1.775,0.475,40,0.5,0.0352,0.5,False
24,ARKK,9944.2,-0.56,-9.48,8.92,-6.054,-3.745,0.45,40,0.5,0.0352,0.5,False
24,GLD,10060.68,0.61,0.46,0.14,4.316,6.251,0.45,40,0.5,0.0352,0.5,False
24,IWM,9974.48,-0.26,-3.05,2.8,-3.043,-2.403,0.462,39,0.5,0.0352,0.5,False
24,KRE,10120.27,1.2,4.26,-3.05,8.724,11.602,0.615,39,0.5,0.0352,0.5,False
24,NFLX,10055.49,0.55,9.92,-9.36,3.578,4.284,0.564,39,0.5,0.0352,0.5,False
24,NVDA,9888.0,-1.12,-0.33,-0.79,-5.053,-4.176,0.488,41,0.5,0.0352,0.5,False
24,PYPL,9942.8,-0.57,1.17,-1.74,-10.308,-6.251,0.45,40,0.5,0.0352,0.5,False
24,QQQ,10057.25,0.57,6.42,-5.85,4.562,4.699,0.525,40,0.5,0.0352,0.5,False
24,SPY,9986.43,-0.14,4.78,-4.92,-3.621,-3.558,0.475,40,0.5,0.0352,0.5,False
24,UNG,9954.21,-0.46,-5.82,5.36,-1.808,-1.883,0.439,41,0.5,0.0352,0.5,False
24,USO,9987.71,-0.12,9.24,-9.36,-0.889,-1.01,0.55,40,0.5,0.0352,0.5,False
24,XBI,9981.4,-0.19,4.45,-4.63,-3.186,-3.38,0.5,40,0.5,0.0352,0.5,False
24,XLE,9976.29,-0.24,-1.27,1.04,-4.451,-3.468,0.4,40,0.5,0.0352,0.5,False
25,AAPL,9969.46,-0.31,-4.93,4.63,-9.585,-6.778,0.45,40,0.3873,0.0289,0.5,False
25,ARKK,9978.12,-0.22,-2.16,1.95,-5.516,-5.103,0.35,40,0.3873,0.0289,0.5,False
25,GLD,9986.3,-0.14,-6.54,6.4,-6.927,-5.445,0.462,39,0.3873,0.0289,0.5,False
25,IWM,9989.1,-0.11,-0.63,0.52,-3.467,-3.438,0.475,40,0.3873,0.0289,0.5,False
25,KRE,10085.37,0.85,-4.67,5.52,5.914,6.863,0.575,40,0.3873,0.0289,0.5,False
25,NFLX,9982.26,-0.18,-2.3,2.12,-0.862,-0.661,0.585,41,0.3873,0.0289,0.5,False
25,NVDA,10013.3,0.13,10.4,-10.27,1.143,1.308,0.525,40,0.3873,0.0289,0.5,False
25,PYPL,9978.95,-0.21,-3.97,3.76,-4.235,-3.938,0.488,41,0.3873,0.0289,0.5,False
25,QQQ,9988.54,-0.11,-4.87,4.75,-8.053,-6.492,0.35,40,0.3873,0.0289,0.5,False
25,SPY,9983.43,-0.17,3.15,-3.31,-10.938,-7.826,0.25,40,0.3873,0.0289,0.5,False
25,UNG,9943.4,-0.57,-10.47,9.9,-7.13,-5.915,0.488,41,0.3873,0.0289,0.5,False
25,USO,9960.22,-0.4,10.26,-10.65,-7.668,-5.11,0.525,40,0.3873,0.0289,0.5,False
25,XBI,9995.78,-0.04,-3.39,3.35,-0.303,-0.31,0.6,40,0.3873,0.0289,0.5,False
25,XLE,9978.96,-0.21,12.63,-12.84,-4.723,-4.322,0.375,40,0.3873,0.0289,0.5,False
1,AAPL,9966.08,-0.34,-0.8,0.46,-4.126,-2.862,0.488,41,0.3715,0.044,0.5,False
1,ARKK,9996.04,-0.04,3.76,-3.8,-0.126,-0.103,0.675,40,0.3715,0.044,0.5,False
1,GLD,9974.36,-0.26,4.38,-4.64,-4.458,-2.473,0.575,40,0.3715,0.044,0.5,False
1,IWM,10025.23,0.25,10.15,-9.89,1.745,1.86,0.525,40,0.3715,0.044,0.5,False
1,KRE,10001.82,0.02,-5.71,5.73,0.17,0.16,0.5,40,0.3715,0.044,0.5,False
1,NFLX,10033.15,0.33,10.42,-10.09,1.837,2.441,0.45,40,0.3715,0.044,0.5,False
1,NVDA,9944.99,-0.55,-0.51,-0.04,-4.155,-2.953,0.524,42,0.3715,0.044,0.5,False
1,PYPL,10014.35,0.14,-2.33,2.47,2.836,2.841,0.55,40,0.3715,0.044,0.5,False
1,QQQ,9958.31,-0.42,-9.78,9.36,-4.472,-3.669,0.475,40,0.3715,0.044,0.5,False
1,SPY,9989.32,-0.11,-1.11,1.01,-6.733,-7.405,0.439,41,0.3715,0.044,0.5,False
1,UNG,9931.83,-0.68,11.21,-11.89,-4.382,-2.527,0.439,41,0.3715,0.044,0.5,False
1,USO,10096.39,0.96,6.06,-5.1,1.959,2.057,0.524,42,0.3715,0.044,0.5,False
1,XBI,9887.31,-1.13,-5.95,4.82,-13.295,-9.948,0.405,42,0.3715,0.044,0.5,False
1,XLE,9989.67,-0.1,-1.28,1.17,-3.479,-2.993,0.487,39,0.3715,0.044,0.5,False
2,AAPL,9957.62,-0.42,4.46,-4.88,-6.408,-5.274,0.39,41,0.2802,0.04,0.5,False
2,ARKK,10001.93,0.02,-2.32,2.34,0.359,0.316,0.585,41,0.2802,0.04,0.5,False
2,GLD,9988.54,-0.11,-5.96,5.85,-2.766,-2.898,0.385,39,0.2802,0.04,0.5,False
2,IWM,9986.22,-0.14,-2.83,2.7,-3.554,-3.091,0.5,40,0.2802,0.04,0.5,False
2,KRE,9980.83,-0.19,2.14,-2.34,-4.41,-3.845,0.275,40,0.2802,0.04,0.5,False
2,NFLX,9946.42,-0.54,16.29,-16.82,-9.859,-7.746,0.317,41,0.2802,0.04,0.5,False
2,NVDA,10060.9,0.61,11.24,-10.63,4.076,4.201,0.575,40,0.2802,0.04,0.5,False
2,PYPL,9954.3,-0.46,-3.44,2.99,-12.171,-10.122,0.463,41,0.2802,0.04,0.5,False
2,QQQ,9956.71,-0.43,-6.8,6.37,-11.038,-9.589,0.39,41,0.2802,0.04,0.5,False
2,SPY,9965.09,-0.35,-4.56,4.21,-6.431,-5.153,0.537,41,0.2802,0.04,0.5,False
2,UNG,10007.44,0.07,-8.23,8.31,0.336,0.327,0.55,40,0.2802,0.04,0.5,False
2,USO,10026.08,0.26,-4.08,4.35,1.661,1.908,0.375,40,0.2802,0.04,0.5,False
2,XBI,9972.3,-0.28,1.22,-1.5,-1.748,-1.28,0.415,41,0.2802,0.04,0.5,False
2,XLE,9972.9,-0.27,-2.23,1.96,-1.529,-2.309,0.325,40,0.2802,0.04,0.5,False
3,AAPL,9939.84,-0.6,-2.82,2.22,-3.584,-4.15,0.5,40,0.1784,0.1523,0.4122,False
3,ARKK,9957.37,-0.43,7.62,-8.05,-3.628,-3.305,0.6,40,0.1784,0.1523,0.4122,False
3,GLD,10004.67,0.05,1.1,-1.05,1.432,1.348,0.425,40,0.1784,0.1523,0.4122,False
3,IWM,9985.21,-0.15,-4.84,4.69,-2.376,-2.411,0.487,39,0.1784,0.1523,0.4122,False
3,KRE,9940.72,-0.59,1.08,-1.68,-10.59,-7.25,0.317,41,0.1784,0.1523,0.4122,False
3,NFLX,9976.33,-0.24,1.4,-1.64,-6.019,-5.153,0.4,40,0.1784,0.1523,0.4122,False
3,NVDA,9975.09,-0.25,10.66,-10.91,-4.655,-3.76,0.537,41,0.1784,0.1523,0.4122,False
3,PYPL,10102.66,1.03,1.29,-0.26,4.557,5.465,0.488,41,0.1784,0.1523,0.4122,False
3,QQQ,9983.37,-0.17,2.53,-2.69,-5.894,-4.024,0.425,40,0.1784,0.1523,0.4122,False
3,SPY,9987.68,-0.12,-0.28,0.15,-4.059,-3.418,0.425,40,0.1784,0.1523,0.4122,False
3,UNG,9996.02,-0.04,20.25,-20.29,-0.354,-0.338,0.537,41,0.1784,0.1523,0.4122,False
3,USO,9934.98,-0.65,-8.17,7.52,-4.288,-2.571,0.524,42,0.1784,0.1523,0.4122,False
3,XBI,9991.3,-0.09,-6.77,6.68,-2.269,-2.045,0.512,41,0.1784,0.1523,0.4122,False
3,XLE,9984.83,-0.15,-0.16,0.01,-4.474,-3.847,0.512,41,0.1784,0.1523,0.4122,False
4,AAPL,9985.71,-0.14,1.27,-1.42,-7.24,-6.404,0.5,40,0.3307,0.0953,0.5,False
4,ARKK,10026.13,0.26,-10.8,11.06,0.92,0.792,0.525,40,0.3307,0.0953,0.5,False
4,GLD,9992.19,-0.08,3.03,-3.11,-1.571,-1.28,0.325,40,0.3307,0.0953,0.5,False
4,IWM,10096.75,0.97,-1.9,2.86,5.658,5.833,0.475,40,0.3307,0.0953,0.5,False
4,KRE,9980.2,-0.2,-8.31,8.11,-6.73,-6.307,0.475,40,0.3307,0.0953,0.5,False
4,NFLX,9946.39,-0.54,-15.79,15.26,-5.999,-4.236,0.463,41,0.3307,0.0953,0.5,False
4,NVDA,9994.4,-0.06,3.65,-3.71,-1.311,-1.281,0.525,40,0.3307,0.0953,0.5,False
4,PYPL,9900.34,-1.0,6.86,-7.85,-8.704,-5.167,0.439,41,0.3307,0.0953,0.5,False
4,QQQ,9989.54,-0.1,3.17,-3.27,-7.783,-6.277,0.375,40,0.3307,0.0953,0.5,False
4,SPY,9970.55,-0.29,6.3,-6.6,-3.0,-2.372,0.59,39,0.3307,0.0953,0.5,False
4,UNG,9941.95,-0.58,-16.8,16.22,-4.911,-3.173,0.476,42,0.3307,0.0953,0.5,False
4,USO,9902.27,-0.98,-6.92,5.94,-3.674,-2.822,0.548,42,0.3307,0.0953,0.5,False
4,XBI,9985.82,-0.14,4.32,-4.46,-2.567,-2.341,0.366,41,0.3307,0.0953,0.5,False
4,XLE,9979.91,-0.2,6.11,-6.31,-5.25,-4.657,0.3,40,0.3307,0.0953,0.5,False
5,AAPL,9970.38,-0.3,2.6,-2.9,-6.117,-5.13,0.4,40,0.2239,0.0508,0.5,False
5,ARKK,10029.64,0.3,5.85,-5.55,2.605,3.256,0.487,39,0.2239,0.0508,0.5,False
5,GLD,9983.87,-0.16,-2.79,2.63,-5.109,-3.264,0.256,39,0.2239,0.0508,0.5,False
5,IWM,9961.11,-0.39,2.42,-2.81,-9.05,-6.564,0.425,40,0.2239,0.0508,0.5,False
5,KRE,9990.97,-0.09,-3.8,3.71,-1.608,-1.588,0.538,39,0.2239,0.0508,0.5,False
5,NFLX,9983.07,-0.17,0.85,-1.02,-2.418,-1.663,0.537,41,0.2239,0.0508,0.5,False
5,NVDA,10205.04,2.05,-7.59,9.64,5.102,6.506,0.683,41,0.2239,0.0508,0.5,False
5,PYPL,9908.99,-0.91,13.34,-14.25,-5.101,-4.375,0.512,41,0.2239,0.0508,0.5,False
5,QQQ,9978.89,-0.21,1.09,-1.3,-4.511,-5.749,0.487,39,0.2239,0.0508,0.5,False
5,SPY,9992.16,-0.08,1.71,-1.78,-5.354,-4.393,0.3,40,0.2239,0.0508,0.5,False
5,UNG,9926.54,-0.73,-8.09,7.35,-3.133,-3.193,0.366,41,0.2239,0.0508,0.5,False
5,USO,9959.87,-0.4,-1.9,1.5,-1.098,-0.783,0.585,41,0.2239,0.0508,0.5,False
5,XBI,10067.4,0.67,3.74,-3.07,3.051,2.854,0.55,40,0.2239,0.0508,0.5,False
5,XLE,9975.41,-0.25,0.14,-0.38,-1.878,-1.33,0.45,40,0.2239,0.0508,0.5,False
6,AAPL,9909.55,-0.9,10.56,-11.47,-4.053,-2.602,0.488,41,0.3028,0.0936,0.5,False
6,ARKK,9938.8,-0.61,-1.7,1.09,-6.163,-5.06,0.429,42,0.3028,0.0936,0.5,False
6,GLD,9986.14,-0.14,0.91,-1.05,-4.012,-4.453,0.41,39,0.3028,0.0936,0.5,False
6,IWM,9976.16,-0.24,-2.36,2.12,-7.497,-5.727,0.375,40,0.3028,0.0936,0.5,False
6,KRE,9976.24,-0.24,-8.28,8.04,-6.128,-5.02,0.39,41,0.3028,0.0936,0.5,False
6,NFLX,9980.11,-0.2,-4.96,4.76,-1.393,-1.504,0.463,41,0.3028,0.0936,0.5,False
6,NVDA,9977.42,-0.23,-1.31,1.08,-1.123,-1.067,0.512,41,0.3028,0.0936,0.5,False
6,PYPL,10061.58,0.62,7.12,-6.5,4.591,5.614,0.525,40,0.3028,0.0936,0.5,False
6,QQQ,10017.92,0.18,-3.98,4.16,1.104,1.164,0.585,41,0.3028,0.0936,0.5,False
6,SPY,9990.82,-0.09,0.91,-1.0,-6.258,-5.494,0.5,40,0.3028,0.0936,0.5,False
6,UNG,9987.19,-0.13,-9.7,9.57,-1.554,-0.995,0.476,42,0.3028,0.0936,0.5,False
6,USO,9959.85,-0.4,6.09,-6.5,-8.689,-7.572,0.439,41,0.3028,0.0936,0.5,False
6,XBI,9976.52,-0.23,-9.2,8.96,-1.832,-1.381,0.512,41,0.3028,0.0936,0.5,False
6,XLE,9989.31,-0.11,-1.28,1.17,-0.822,-0.804,0.525,40,0.3028,0.0936,0.5,False
7,AAPL,9978.45,-0.22,-0.01,-0.21,-3.532,-2.185,0.425,40,0.2386,0.1679,0.4853,False
7,ARKK,9890.11,-1.1,11.13,-12.23,-5.725,-5.149,0.558,43,0.2386,0.1679,0.4853,False
7,GLD,9992.82,-0.07,4.73,-4.8,-1.286,-1.344,0.415,41,0.2386,0.1679,0.4853,False
7,IWM,9981.34,-0.19,-9.09,8.9,-8.686,-7.786,0.425,40,0.2386,0.1679,0.4853,False
7,KRE,9959.31,-0.41,0.67,-1.08,-5.53,-4.988,0.513,39,0.2386,0.1679,0.4853,False
7,NFLX,9989.61,-0.1,-2.1,2.0,-1.003,-0.814,0.525,40,0.2386,0.1679,0.4853,False
7,NVDA,9980.19,-0.2,-1.04,0.84,-2.086,-2.165,0.439,41,0.2386,0.1679,0.4853,False
7,PYPL,9968.16,-0.32,-15.0,14.68,-2.513,-2.478,0.415,41,0.2386,0.1679,0.4853,False
7,QQQ,10045.22,0.45,4.54,-4.09,4.523,5.451,0.59,39,0.2386,0.1679,0.4853,False
7,SPY,9997.81,-0.02,1.86,-1.88,-0.802,-0.814,0.4,40,0.2386,0.1679,0.4853,False
7,UNG,9919.18,-0.81,-5.67,4.86,-2.98,-1.705,0.558,43,0.2386,0.1679,0.4853,False
7,USO,9941.91,-0.58,4.19,-4.77,-6.843,-6.996,0.415,41,0.2386,0.1679,0.4853,False
7,XBI,9940.28,-0.6,-9.64,9.04,-9.331,-7.389,0.415,41,0.2386,0.1679,0.4853,False
7,XLE,10362.86,3.63,8.01,-4.38,15.012,33.624,0.641,39,0.2386,0.1679,0.4853,False
8,AAPL,9970.35,-0.3,4.18,-4.48,-7.712,-5.955,0.375,40,0.2943,0.0966,0.5,False
8,ARKK,9975.93,-0.24,-0.35,0.11,-0.866,-0.959,0.512,41,0.2943,0.0966,0.5,False
8,GLD,9991.73,-0.08,-3.89,3.81,-2.735,-4.379,0.275,40,0.2943,0.0966,0.5,False
8,IWM,9953.33,-0.47,-12.76,12.3,-4.807,-4.758,0.425,40,0.2943,0.0966,0.5,False
8,KRE,9958.33,-0.42,0.29,-0.71,-2.924,-2.034,0.5,40,0.2943,0.0966,0.5,False
8,NFLX,9970.99,-0.29,6.79,-7.08,-10.291,-8.082,0.35,40,0.2943,0.0966,0.5,False
8,NVDA,9894.78,-1.05,-5.39,4.34,-7.346,-5.874,0.455,44,0.2943,0.0966,0.5,False
8,PYPL,9927.02,-0.73,-15.46,14.73,-12.527,-8.73,0.4,40,0.2943,0.0966,0.5,False
8,QQQ,10148.25,1.48,-2.78,4.27,5.053,6.59,0.55,40,0.2943,0.0966,0.5,False
8,SPY,9976.04,-0.24,-1.92,1.68,-11.666,-8.382,0.325,40,0.2943,0.0966,0.5,False
8,UNG,10169.96,1.7,22.46,-20.76,9.614,11.333,0.564,39,0.2943,0.0966,0.5,False
8,USO,9947.74,-0.52,-0.89,0.37,-1.813,-1.188,0.537,41,0.2943,0.0966,0.5,False
8,XBI,10031.1,0.31,5.01,-4.7,1.639,2.01,0.439,41,0.2943,0.0966,0.5,False
8,XLE,9951.85,-0.48,-0.61,0.13,-4.526,-4.352,0.488,41,0.2943,0.0966,0.5,False
9,AAPL,9959.83,-0.4,11.09,-11.5,-5.869,-4.477,0.512,41,0.3052,0.0882,0.5,False
9,ARKK,9977.7,-0.22,-11.75,11.53,-4.929,-3.499,0.61,41,0.3052,0.0882,0.5,False
9,GLD,9994.5,-0.06,-2.69,2.64,-3.239,-3.043,0.4,40,0.3052,0.0882,0.5,False
9,IWM,10048.24,0.48,-8.95,9.44,3.861,3.9,0.575,40,0.3052,0.0882,0.5,False
9,KRE,9988.43,-0.12,2.99,-3.1,-3.656,-3.454,0.385,39,0.3052,0.0882,0.5,False
9,NFLX,9947.09,-0.53,-2.81,2.28,-8.64,-6.965,0.45,40,0.3052,0.0882,0.5,False
9,NVDA,9939.87,-0.6,22.04,-22.64,-5.48,-3.762,0.429,42,0.3052,0.0882,0.5,False
9,PYPL,9954.98,-0.45,2.97,-3.42,-6.774,-5.298,0.463,41,0.3052,0.0882,0.5,False
9,QQQ,10000.2,0.0,1.97,-1.97,0.052,0.051,0.487,39,0.3052,0.0882,0.5,False
9,SPY,9990.0,-0.1,2.28,-2.38,-2.054,-1.443,0.425,40,0.3052,0.0882,0.5,False
9,UNG,9973.77,-0.26,3.41,-3.67,-2.556,-2.256,0.375,40,0.3052,0.0882,0.5,False
9,USO,10145.02,1.45,5.95,-4.5,6.864,9.238,0.625,40,0.3052,0.0882,0.5,False
9,XBI,9977.11,-0.23,-1.52,1.29,-8.39,-6.962,0.325,40,0.3052,0.0882,0.5,False
9,XLE,9955.88,-0.44,1.66,-2.1,-9.002,-7.436,0.476,42,0.3052,0.0882,0.5,False
10,AAPL,9965.31,-0.35,9.6,-9.95,-4.495,-3.127,0.39,41,0.3292,0.0735,0.5,False
10,ARKK,9975.2,-0.25,-5.38,5.14,-2.537,-3.299,0.548,42,0.3292,0.0735,0.5,False
10,GLD,9981.79,-0.18,-4.92,4.73,-3.594,-3.907,0.39,41,0.3292,0.0735,0.5,False
10,IWM,9971.98,-0.28,0.37,-0.65,-9.075,-6.579,0.39,41,0.3292,0.0735,0.5,False
10,KRE,9973.29,-0.27,6.91,-7.17,-5.55,-4.726,0.45,40,0.3292,0.0735,0.5,False
10,NFLX,9984.41,-0.16,-5.15,4.99,-4.324,-4.119,0.366,41,0.3292,0.0735,0.5,False
10,NVDA,9932.73,-0.67,-17.83,17.15,-6.374,-5.666,0.366,41,0.3292,0.0735,0.5,False
10,PYPL,9970.72,-0.29,-7.88,7.58,-1.809,-1.576,0.317,41,0.3292,0.0735,0.5,False
